attendance_id,student_id,course_code,date,status,hours_present,total_hours,notes
346,UJ2024006,EKN224,2024-04-04,PRESENT,2.9,2.9,Class 10
347,UJ2024006,EKN224,2024-04-11,PRESENT,2.2,2.2,Class 11
348,UJ2024006,EKN224,2024-04-18,PRESENT,2.4,2.4,Class 12
349,UJ2024006,EKN224,2024-04-25,PRESENT,2.7,2.7,Class 13
350,UJ2024007,COS1511,2024-02-01,PRESENT,2.9,2.9,Class 1
351,UJ2024007,COS1511,2024-02-08,PRESENT,2.8,2.8,Class 2
352,UJ2024007,COS1511,2024-02-15,PRESENT,2.2,2.2,Class 3
353,UJ2024007,COS1511,2024-02-22,PRESENT,2.0,2.0,Class 4
354,UJ2024007,COS1511,2024-02-29,PRESENT,2.4,2.4,Class 5
355,UJ2024007,COS1511,2024-03-07,PRESENT,2.8,2.8,Class 6
356,UJ2024007,COS1511,2024-03-14,ABSENT,0,2.1,Class 7
357,UJ2024007,COS1511,2024-03-21,PRESENT,2.4,2.4,Class 8
358,UJ2024007,COS1511,2024-03-28,LATE,1.5,2.5,Class 9
359,UJ2024007,COS1511,2024-04-04,PRESENT,2.3,2.3,Class 10
360,UJ2024007,COS1511,2024-04-11,PRESENT,2.2,2.2,Class 11
361,UJ2024007,COS1511,2024-04-18,PRESENT,2.9,2.9,Class 12
362,UJ2024007,COS1511,2024-04-25,ABSENT,0,2.2,Class 13
363,UJ2024007,COS1511,2024-05-02,PRESENT,2.7,2.7,Class 14
364,UJ2024007,FAC1502,2024-02-01,PRESENT,2.5,2.5,Class 1
365,UJ2024007,FAC1502,2024-02-08,LATE,1.6,2.8,Class 2
366,UJ2024007,FAC1502,2024-02-15,PRESENT,2.6,2.6,Class 3
367,UJ2024007,FAC1502,2024-02-22,PRESENT,2.7,2.7,Class 4
368,UJ2024007,FAC1502,2024-02-29,PRESENT,2.1,2.1,Class 5
369,UJ2024007,FAC1502,2024-03-07,PRESENT,2.1,2.1,Class 6
370,UJ2024007,FAC1502,2024-03-14,PRESENT,2.8,2.8,Class 7
371,UJ2024007,FAC1502,2024-03-21,PRESENT,2.4,2.4,Class 8
372,UJ2024007,FAC1502,2024-03-28,PRESENT,2.2,2.2,Class 9
373,UJ2024007,FAC1502,2024-04-04,PRESENT,2.1,2.1,Class 10
374,UJ2024007,FAC1502,2024-04-11,PRESENT,2.8,2.8,Class 11
375,UJ2024007,FAC1502,2024-04-18,ABSENT,0,2.6,Class 12
376,UJ2024007,FAC1502,2024-04-25,ABSENT,0,2.7,Class 13
377,UJ2024007,FAC1502,2024-05-02,PRESENT,2.9,2.9,Class 14
378,UJ2024007,BIO1511,2024-02-01,PRESENT,2.8,2.8,Class 1
379,UJ2024007,BIO1511,2024-02-08,PRESENT,2.6,2.6,Class 2
380,UJ2024007,BIO1511,2024-02-15,PRESENT,2.3,2.3,Class 3
381,UJ2024007,BIO1511,2024-02-22,PRESENT,2.2,2.2,Class 4
382,UJ2024007,BIO1511,2024-02-29,PRESENT,2.1,2.1,Class 5
383,UJ2024007,BIO1511,2024-03-07,PRESENT,2.0,2.0,Class 6
384,UJ2024007,BIO1511,2024-03-14,PRESENT,2.0,2.0,Class 7
385,UJ2024007,BIO1511,2024-03-21,ABSENT,0,2.8,Class 8
386,UJ2024007,BIO1511,2024-03-28,LATE,1.5,2.5,Class 9
387,UJ2024007,BIO1511,2024-04-04,PRESENT,2.5,2.5,Class 10
388,UJ2024007,BIO1511,2024-04-11,PRESENT,2.5,2.5,Class 11
389,UJ2024007,BIO1511,2024-04-18,LATE,1.8,2.5,Class 12
390,UJ2024007,BIO1511,2024-04-25,PRESENT,2.1,2.1,Class 13
391,UJ2024007,BIO1511,2024-05-02,PRESENT,2.1,2.1,Class 14
392,UJ2024007,BIO1511,2024-05-09,ABSENT,0,2.3,Class 15
393,UJ2024007,PLS2601,2024-02-01,PRESENT,2.1,2.1,Class 1
394,UJ2024007,PLS2601,2024-02-08,ABSENT,0,2.9,Class 2
395,UJ2024007,PLS2601,2024-02-15,PRESENT,2.0,2.0,Class 3
396,UJ2024007,PLS2601,2024-02-22,PRESENT,2.1,2.1,Class 4
397,UJ2024007,PLS2601,2024-02-29,PRESENT,2.9,2.9,Class 5
398,UJ2024007,PLS2601,2024-03-07,PRESENT,2.7,2.7,Class 6
399,UJ2024007,PLS2601,2024-03-14,PRESENT,2.3,2.3,Class 7
400,UJ2024007,PLS2601,2024-03-21,PRESENT,2.7,2.7,Class 8
401,UJ2024007,PLS2601,2024-03-28,PRESENT,2.3,2.3,Class 9
402,UJ2024007,PLS2601,2024-04-04,PRESENT,2.7,2.7,Class 10
403,UJ2024007,PLS2601,2024-04-11,PRESENT,2.6,2.6,Class 11
404,UJ2024007,PLS2601,2024-04-18,PRESENT,2.3,2.3,Class 12
405,UJ2024007,MNB1501,2024-02-01,PRESENT,2.9,2.9,Class 1
406,UJ2024007,MNB1501,2024-02-08,PRESENT,2.2,2.2,Class 2
407,UJ2024007,MNB1501,2024-02-15,PRESENT,2.7,2.7,Class 3
408,UJ2024007,MNB1501,2024-02-22,PRESENT,2.7,2.7,Class 4
409,UJ2024007,MNB1501,2024-02-29,PRESENT,2.9,2.9,Class 5
410,UJ2024007,MNB1501,2024-03-07,PRESENT,2.9,2.9,Class 6
411,UJ2024007,MNB1501,2024-03-14,PRESENT,2.9,2.9,Class 7
412,UJ2024007,MNB1501,2024-03-21,PRESENT,2.9,2.9,Class 8
413,UJ2024007,MNB1501,2024-03-28,PRESENT,2.5,2.5,Class 9
414,UJ2024007,MNB1501,2024-04-04,PRESENT,2.3,2.3,Class 10
415,UJ2024007,MNB1501,2024-04-11,PRESENT,2.5,2.5,Class 11
416,UJ2024007,MNB1501,2024-04-18,PRESENT,2.8,2.8,Class 12
417,UJ2024007,MNB1501,2024-04-25,PRESENT,2.3,2.3,Class 13
418,UJ2024007,MNB1501,2024-05-02,ABSENT,0,2.5,Class 14
419,UJ2024007,MNB1501,2024-05-09,ABSENT,0,2.9,Class 15
420,UJ2024008,FAC2601,2024-02-01,PRESENT,2.2,2.2,Class 1
421,UJ2024008,FAC2601,2024-02-08,PRESENT,2.8,2.8,Class 2
422,UJ2024008,FAC2601,2024-02-15,ABSENT,0,2.1,Class 3
423,UJ2024008,FAC2601,2024-02-22,PRESENT,2.8,2.8,Class 4
424,UJ2024008,FAC2601,2024-02-29,PRESENT,2.7,2.7,Class 5
425,UJ2024008,FAC2601,2024-03-07,PRESENT,2.6,2.6,Class 6
426,UJ2024008,FAC2601,2024-03-14,PRESENT,2.1,2.1,Class 7
427,UJ2024008,FAC2601,2024-03-21,PRESENT,2.1,2.1,Class 8
428,UJ2024008,FAC2601,2024-03-28,PRESENT,2.9,2.9,Class 9
429,UJ2024008,FAC2601,2024-04-04,PRESENT,2.1,2.1,Class 10
430,UJ2024008,FAC2601,2024-04-11,PRESENT,2.5,2.5,Class 11
431,UJ2024008,FAC2601,2024-04-18,PRESENT,2.1,2.1,Class 12
432,UJ2024008,FAC2601,2024-04-25,PRESENT,2.8,2.8,Class 13
433,UJ2024008,INF1511,2024-02-01,PRESENT,2.5,2.5,Class 1
434,UJ2024008,INF1511,2024-02-08,PRESENT,2.1,2.1,Class 2
435,UJ2024008,INF1511,2024-02-15,PRESENT,2.3,2.3,Class 3
436,UJ2024008,INF1511,2024-02-22,PRESENT,2.5,2.5,Class 4
437,UJ2024008,INF1511,2024-02-29,ABSENT,0,2.9,Class 5
438,UJ2024008,INF1511,2024-03-07,PRESENT,2.2,2.2,Class 6
439,UJ2024008,INF1511,2024-03-14,PRESENT,2.5,2.5,Class 7
440,UJ2024008,INF1511,2024-03-21,PRESENT,2.5,2.5,Class 8
441,UJ2024008,INF1511,2024-03-28,ABSENT,0,2.3,Class 9
442,UJ2024008,INF1511,2024-04-04,PRESENT,2.5,2.5,Class 10
443,UJ2024008,INF1511,2024-04-11,PRESENT,2.3,2.3,Class 11
444,UJ2024008,INF1511,2024-04-18,PRESENT,3.0,3.0,Class 12
445,UJ2024008,NUR2611,2024-02-01,PRESENT,2.5,2.5,Class 1
446,UJ2024008,NUR2611,2024-02-08,PRESENT,2.8,2.8,Class 2
447,UJ2024008,NUR2611,2024-02-15,PRESENT,2.4,2.4,Class 3
448,UJ2024008,NUR2611,2024-02-22,ABSENT,0,2.7,Class 4
449,UJ2024008,NUR2611,2024-02-29,PRESENT,2.1,2.1,Class 5
450,UJ2024008,NUR2611,2024-03-07,PRESENT,2.4,2.4,Class 6
451,UJ2024008,NUR2611,2024-03-14,PRESENT,2.4,2.4,Class 7
452,UJ2024008,NUR2611,2024-03-21,PRESENT,2.9,2.9,Class 8
453,UJ2024008,NUR2611,2024-03-28,PRESENT,2.5,2.5,Class 9
454,UJ2024008,NUR2611,2024-04-04,PRESENT,2.4,2.4,Class 10
455,UJ2024008,NUR2611,2024-04-11,PRESENT,2.1,2.1,Class 11
456,UJ2024008,NUR2611,2024-04-18,ABSENT,0,3.0,Class 12
457,UJ2024008,NUR2611,2024-04-25,ABSENT,0,2.0,Class 13
458,UJ2024008,COS2611,2024-02-01,PRESENT,2.3,2.3,Class 1
459,UJ2024008,COS2611,2024-02-08,PRESENT,2.1,2.1,Class 2
460,UJ2024008,COS2611,2024-02-15,ABSENT,0,2.3,Class 3
461,UJ2024008,COS2611,2024-02-22,PRESENT,2.2,2.2,Class 4
462,UJ2024008,COS2611,2024-02-29,PRESENT,2.9,2.9,Class 5
463,UJ2024008,COS2611,2024-03-07,PRESENT,2.3,2.3,Class 6
464,UJ2024008,COS2611,2024-03-14,PRESENT,2.9,2.9,Class 7
465,UJ2024008,COS2611,2024-03-21,PRESENT,2.4,2.4,Class 8
466,UJ2024008,COS2611,2024-03-28,PRESENT,2.9,2.9,Class 9
467,UJ2024008,COS2611,2024-04-04,PRESENT,2.7,2.7,Class 10
468,UJ2024008,COS2611,2024-04-11,PRESENT,2.3,2.3,Class 11
469,UJ2024009,BIO1511,2024-02-01,ABSENT,0,2.1,Class 1
470,UJ2024009,BIO1511,2024-02-08,PRESENT,2.7,2.7,Class 2
471,UJ2024009,BIO1511,2024-02-15,PRESENT,2.5,2.5,Class 3
472,UJ2024009,BIO1511,2024-02-22,PRESENT,2.4,2.4,Class 4
473,UJ2024009,BIO1511,2024-02-29,PRESENT,2.3,2.3,Class 5
474,UJ2024009,BIO1511,2024-03-07,PRESENT,2.6,2.6,Class 6
475,UJ2024009,BIO1511,2024-03-14,LATE,1.4,2.1,Class 7
476,UJ2024009,BIO1511,2024-03-21,PRESENT,2.5,2.5,Class 8
477,UJ2024009,BIO1511,2024-03-28,PRESENT,2.1,2.1,Class 9
478,UJ2024009,BIO1511,2024-04-04,PRESENT,2.9,2.9,Class 10
479,UJ2024009,BIO1511,2024-04-11,PRESENT,2.4,2.4,Class 11
480,UJ2024009,BIO1511,2024-04-18,ABSENT,0,2.1,Class 12
481,UJ2024009,BIO1511,2024-04-25,PRESENT,2.4,2.4,Class 13
482,UJ2024009,BIO1511,2024-05-02,PRESENT,2.3,2.3,Class 14
483,UJ2024009,BIO1511,2024-05-09,PRESENT,2.9,2.9,Class 15
484,UJ2024009,MNB2601,2024-02-01,PRESENT,2.5,2.5,Class 1
485,UJ2024009,MNB2601,2024-02-08,LATE,1.5,2.6,Class 2
486,UJ2024009,MNB2601,2024-02-15,ABSENT,0,2.5,Class 3
487,UJ2024009,MNB2601,2024-02-22,PRESENT,2.7,2.7,Class 4
488,UJ2024009,MNB2601,2024-02-29,PRESENT,2.7,2.7,Class 5
489,UJ2024009,MNB2601,2024-03-07,PRESENT,2.6,2.6,Class 6
490,UJ2024009,MNB2601,2024-03-14,ABSENT,0,2.2,Class 7
491,UJ2024009,MNB2601,2024-03-21,PRESENT,3.0,3.0,Class 8
492,UJ2024009,MNB2601,2024-03-28,PRESENT,2.3,2.3,Class 9
493,UJ2024009,MNB2601,2024-04-04,PRESENT,2.9,2.9,Class 10
494,UJ2024009,MNB2601,2024-04-11,PRESENT,2.5,2.5,Class 11
495,UJ2024009,ENG1511,2024-02-01,PRESENT,2.9,2.9,Class 1
496,UJ2024009,ENG1511,2024-02-08,PRESENT,2.0,2.0,Class 2
497,UJ2024009,ENG1511,2024-02-15,PRESENT,2.1,2.1,Class 3
498,UJ2024009,ENG1511,2024-02-22,PRESENT,2.8,2.8,Class 4
499,UJ2024009,ENG1511,2024-02-29,PRESENT,2.5,2.5,Class 5
500,UJ2024009,ENG1511,2024-03-07,PRESENT,2.7,2.7,Class 6
501,UJ2024009,ENG1511,2024-03-14,ABSENT,0,2.5,Class 7
502,UJ2024009,ENG1511,2024-03-21,PRESENT,2.1,2.1,Class 8
503,UJ2024009,ENG1511,2024-03-28,PRESENT,2.1,2.1,Class 9
504,UJ2024009,ENG1511,2024-04-04,PRESENT,2.2,2.2,Class 10
505,UJ2024009,ENG1511,2024-04-11,PRESENT,2.1,2.1,Class 11
506,UJ2024009,ENG1511,2024-04-18,PRESENT,2.2,2.2,Class 12
507,UJ2024009,ENG1511,2024-04-25,PRESENT,2.4,2.4,Class 13
508,UJ2024009,ENG1511,2024-05-02,PRESENT,2.3,2.3,Class 14
509,UJ2024009,ENG1511,2024-05-09,PRESENT,2.4,2.4,Class 15
510,UJ2024010,INF2611,2024-02-01,PRESENT,2.1,2.1,Class 1
511,UJ2024010,INF2611,2024-02-08,PRESENT,2.7,2.7,Class 2
512,UJ2024010,INF2611,2024-02-15,LATE,2.3,2.7,Class 3
513,UJ2024010,INF2611,2024-02-22,PRESENT,2.9,2.9,Class 4
514,UJ2024010,INF2611,2024-02-29,LATE,2.3,2.7,Class 5
515,UJ2024010,INF2611,2024-03-07,PRESENT,2.1,2.1,Class 6
516,UJ2024010,INF2611,2024-03-14,PRESENT,3.0,3.0,Class 7
517,UJ2024010,INF2611,2024-03-21,PRESENT,2.3,2.3,Class 8
518,UJ2024010,INF2611,2024-03-28,LATE,1.3,2.2,Class 9
519,UJ2024010,INF2611,2024-04-04,PRESENT,2.3,2.3,Class 10
520,UJ2024010,ARC1511,2024-02-01,PRESENT,3.0,3.0,Class 1
521,UJ2024010,ARC1511,2024-02-08,PRESENT,2.3,2.3,Class 2
522,UJ2024010,ARC1511,2024-02-15,PRESENT,2.7,2.7,Class 3
523,UJ2024010,ARC1511,2024-02-22,PRESENT,2.4,2.4,Class 4
524,UJ2024010,ARC1511,2024-02-29,ABSENT,0,2.2,Class 5
525,UJ2024010,ARC1511,2024-03-07,PRESENT,2.6,2.6,Class 6
526,UJ2024010,ARC1511,2024-03-14,PRESENT,2.7,2.7,Class 7
527,UJ2024010,ARC1511,2024-03-21,PRESENT,2.3,2.3,Class 8
528,UJ2024010,ARC1511,2024-03-28,PRESENT,2.5,2.5,Class 9
529,UJ2024010,ARC1511,2024-04-04,PRESENT,2.5,2.5,Class 10
530,UJ2024010,ARC1511,2024-04-11,ABSENT,0,2.7,Class 11
531,UJ2024010,ARC1511,2024-04-18,LATE,1.8,2.3,Class 12
532,UJ2024010,PHY1513,2024-02-01,PRESENT,2.5,2.5,Class 1
533,UJ2024010,PHY1513,2024-02-08,PRESENT,2.8,2.8,Class 2
534,UJ2024010,PHY1513,2024-02-15,PRESENT,2.7,2.7,Class 3
535,UJ2024010,PHY1513,2024-02-22,PRESENT,2.0,2.0,Class 4
536,UJ2024010,PHY1513,2024-02-29,LATE,2.1,2.8,Class 5
537,UJ2024010,PHY1513,2024-03-07,PRESENT,2.4,2.4,Class 6
538,UJ2024010,PHY1513,2024-03-14,PRESENT,2.2,2.2,Class 7
539,UJ2024010,PHY1513,2024-03-21,PRESENT,2.1,2.1,Class 8
540,UJ2024010,PHY1513,2024-03-28,PRESENT,2.4,2.4,Class 9
541,UJ2024010,PHY1513,2024-04-04,PRESENT,2.3,2.3,Class 10
542,UJ2024010,PHY1513,2024-04-11,PRESENT,2.4,2.4,Class 11
543,UJ2024010,PHY1513,2024-04-18,PRESENT,2.4,2.4,Class 12
544,UJ2024010,PHY1513,2024-04-25,PRESENT,2.8,2.8,Class 13
545,UJ2024010,PHY1513,2024-05-02,PRESENT,2.3,2.3,Class 14
546,UJ2024010,PHY1513,2024-05-09,PRESENT,2.1,2.1,Class 15
547,UJ2024010,MNB1501,2024-02-01,PRESENT,2.1,2.1,Class 1
548,UJ2024010,MNB1501,2024-02-08,PRESENT,2.7,2.7,Class 2
549,UJ2024010,MNB1501,2024-02-15,PRESENT,2.4,2.4,Class 3
550,UJ2024010,MNB1501,2024-02-22,PRESENT,2.9,2.9,Class 4
551,UJ2024010,MNB1501,2024-02-29,PRESENT,2.8,2.8,Class 5
552,UJ2024010,MNB1501,2024-03-07,PRESENT,2.1,2.1,Class 6
553,UJ2024010,MNB1501,2024-03-14,PRESENT,2.7,2.7,Class 7
554,UJ2024010,MNB1501,2024-03-21,PRESENT,2.1,2.1,Class 8
555,UJ2024010,MNB1501,2024-03-28,PRESENT,2.4,2.4,Class 9
556,UJ2024010,MNB1501,2024-04-04,PRESENT,2.3,2.3,Class 10
557,UJ2024010,MNB1501,2024-04-11,LATE,2.1,2.6,Class 11
558,UJ2024010,MNB1501,2024-04-18,PRESENT,2.5,2.5,Class 12
559,UJ2024010,EKN114,2024-02-01,PRESENT,2.7,2.7,Class 1
560,UJ2024010,EKN114,2024-02-08,PRESENT,2.4,2.4,Class 2
561,UJ2024010,EKN114,2024-02-15,PRESENT,2.7,2.7,Class 3
562,UJ2024010,EKN114,2024-02-22,PRESENT,2.7,2.7,Class 4
563,UJ2024010,EKN114,2024-02-29,PRESENT,2.4,2.4,Class 5
564,UJ2024010,EKN114,2024-03-07,PRESENT,2.6,2.6,Class 6
565,UJ2024010,EKN114,2024-03-14,PRESENT,2.6,2.6,Class 7
566,UJ2024010,EKN114,2024-03-21,ABSENT,0,2.4,Class 8
567,UJ2024010,EKN114,2024-03-28,PRESENT,3.0,3.0,Class 9
568,UJ2024010,EKN114,2024-04-04,PRESENT,2.7,2.7,Class 10
569,UJ2024010,EKN114,2024-04-11,PRESENT,2.5,2.5,Class 11
570,UJ2024010,EKN114,2024-04-18,PRESENT,2.9,2.9,Class 12
571,UJ2024010,EKN114,2024-04-25,PRESENT,2.8,2.8,Class 13
572,UJ2024010,EKN114,2024-05-02,PRESENT,2.0,2.0,Class 14
573,UJ2024011,COS1511,2024-02-01,LATE,1.5,2.9,Class 1
574,UJ2024011,COS1511,2024-02-08,PRESENT,2.7,2.7,Class 2
575,UJ2024011,COS1511,2024-02-15,PRESENT,2.9,2.9,Class 3
576,UJ2024011,COS1511,2024-02-22,PRESENT,2.6,2.6,Class 4
577,UJ2024011,COS1511,2024-02-29,PRESENT,2.6,2.6,Class 5
578,UJ2024011,COS1511,2024-03-07,PRESENT,2.4,2.4,Class 6
579,UJ2024011,COS1511,2024-03-14,PRESENT,2.7,2.7,Class 7
580,UJ2024011,COS1511,2024-03-21,PRESENT,2.7,2.7,Class 8
581,UJ2024011,COS1511,2024-03-28,PRESENT,2.1,2.1,Class 9
582,UJ2024011,COS1511,2024-04-04,PRESENT,2.7,2.7,Class 10
583,UJ2024011,CHE2611,2024-02-01,PRESENT,2.9,2.9,Class 1
584,UJ2024011,CHE2611,2024-02-08,PRESENT,2.7,2.7,Class 2
585,UJ2024011,CHE2611,2024-02-15,ABSENT,0,2.3,Class 3
586,UJ2024011,CHE2611,2024-02-22,PRESENT,2.1,2.1,Class 4
587,UJ2024011,CHE2611,2024-02-29,PRESENT,2.9,2.9,Class 5
588,UJ2024011,CHE2611,2024-03-07,PRESENT,2.2,2.2,Class 6
589,UJ2024011,CHE2611,2024-03-14,PRESENT,2.9,2.9,Class 7
590,UJ2024011,CHE2611,2024-03-21,PRESENT,2.7,2.7,Class 8
591,UJ2024011,CHE2611,2024-03-28,PRESENT,2.7,2.7,Class 9
592,UJ2024011,CHE2611,2024-04-04,PRESENT,3.0,3.0,Class 10
593,UJ2024011,CHE2611,2024-04-11,PRESENT,2.5,2.5,Class 11
594,UJ2024011,CHE2611,2024-04-18,PRESENT,2.7,2.7,Class 12
595,UJ2024011,PLS2601,2024-02-01,PRESENT,2.9,2.9,Class 1
596,UJ2024011,PLS2601,2024-02-08,PRESENT,2.7,2.7,Class 2
597,UJ2024011,PLS2601,2024-02-15,PRESENT,2.8,2.8,Class 3
598,UJ2024011,PLS2601,2024-02-22,PRESENT,3.0,3.0,Class 4
599,UJ2024011,PLS2601,2024-02-29,LATE,2.3,2.9,Class 5
600,UJ2024011,PLS2601,2024-03-07,PRESENT,2.4,2.4,Class 6
601,UJ2024011,PLS2601,2024-03-14,PRESENT,2.5,2.5,Class 7
602,UJ2024011,PLS2601,2024-03-21,PRESENT,2.2,2.2,Class 8
603,UJ2024011,PLS2601,2024-03-28,PRESENT,3.0,3.0,Class 9
604,UJ2024011,PLS2601,2024-04-04,PRESENT,3.0,3.0,Class 10
605,UJ2024011,SOC2601,2024-02-01,ABSENT,0,2.9,Class 1
606,UJ2024011,SOC2601,2024-02-08,PRESENT,3.0,3.0,Class 2
607,UJ2024011,SOC2601,2024-02-15,PRESENT,2.5,2.5,Class 3
608,UJ2024011,SOC2601,2024-02-22,LATE,1.5,2.4,Class 4
609,UJ2024011,SOC2601,2024-02-29,ABSENT,0,2.8,Class 5
610,UJ2024011,SOC2601,2024-03-07,LATE,2.0,2.3,Class 6
611,UJ2024011,SOC2601,2024-03-14,PRESENT,2.7,2.7,Class 7
612,UJ2024011,SOC2601,2024-03-21,PRESENT,2.9,2.9,Class 8
613,UJ2024011,SOC2601,2024-03-28,PRESENT,2.0,2.0,Class 9
614,UJ2024011,SOC2601,2024-04-04,PRESENT,2.7,2.7,Class 10
615,UJ2024011,SOC2601,2024-04-11,PRESENT,2.8,2.8,Class 11
616,UJ2024011,SOC1501,2024-02-01,ABSENT,0,2.4,Class 1
617,UJ2024011,SOC1501,2024-02-08,PRESENT,2.6,2.6,Class 2
618,UJ2024011,SOC1501,2024-02-15,LATE,1.8,2.8,Class 3
619,UJ2024011,SOC1501,2024-02-22,PRESENT,2.1,2.1,Class 4
620,UJ2024011,SOC1501,2024-02-29,PRESENT,2.5,2.5,Class 5
621,UJ2024011,SOC1501,2024-03-07,PRESENT,2.2,2.2,Class 6
622,UJ2024011,SOC1501,2024-03-14,PRESENT,2.9,2.9,Class 7
623,UJ2024011,SOC1501,2024-03-21,ABSENT,0,2.5,Class 8
624,UJ2024011,SOC1501,2024-03-28,PRESENT,2.1,2.1,Class 9
625,UJ2024011,SOC1501,2024-04-04,PRESENT,2.5,2.5,Class 10
626,UJ2024011,SOC1501,2024-04-11,PRESENT,2.7,2.7,Class 11
627,UJ2024011,SOC1501,2024-04-18,PRESENT,2.8,2.8,Class 12
628,UJ2024011,SOC1501,2024-04-25,ABSENT,0,2.8,Class 13
629,UJ2024011,ENG2611,2024-02-01,PRESENT,2.8,2.8,Class 1
630,UJ2024011,ENG2611,2024-02-08,PRESENT,2.4,2.4,Class 2
631,UJ2024011,ENG2611,2024-02-15,LATE,1.2,2.1,Class 3
632,UJ2024011,ENG2611,2024-02-22,PRESENT,2.3,2.3,Class 4
633,UJ2024011,ENG2611,2024-02-29,LATE,1.3,2.6,Class 5
634,UJ2024011,ENG2611,2024-03-07,LATE,1.9,2.5,Class 6
635,UJ2024011,ENG2611,2024-03-14,PRESENT,2.2,2.2,Class 7
636,UJ2024011,ENG2611,2024-03-21,ABSENT,0,2.0,Class 8
637,UJ2024011,ENG2611,2024-03-28,PRESENT,2.4,2.4,Class 9
638,UJ2024011,ENG2611,2024-04-04,LATE,1.6,2.1,Class 10
639,UJ2024012,PHY2611,2024-02-01,PRESENT,2.1,2.1,Class 1
640,UJ2024012,PHY2611,2024-02-08,PRESENT,2.7,2.7,Class 2
641,UJ2024012,PHY2611,2024-02-15,PRESENT,2.4,2.4,Class 3
642,UJ2024012,PHY2611,2024-02-22,PRESENT,2.3,2.3,Class 4
643,UJ2024012,PHY2611,2024-02-29,PRESENT,2.0,2.0,Class 5
644,UJ2024012,PHY2611,2024-03-07,PRESENT,2.7,2.7,Class 6
645,UJ2024012,PHY2611,2024-03-14,PRESENT,2.4,2.4,Class 7
646,UJ2024012,PHY2611,2024-03-21,PRESENT,2.6,2.6,Class 8
647,UJ2024012,PHY2611,2024-03-28,PRESENT,2.2,2.2,Class 9
648,UJ2024012,PHY2611,2024-04-04,PRESENT,2.1,2.1,Class 10
649,UJ2024012,PHY2611,2024-04-11,PRESENT,2.5,2.5,Class 11
650,UJ2024012,PHY2611,2024-04-18,ABSENT,0,2.4,Class 12
651,UJ2024012,PHY2611,2024-04-25,PRESENT,2.2,2.2,Class 13
652,UJ2024012,BIO1511,2024-02-01,PRESENT,2.4,2.4,Class 1
653,UJ2024012,BIO1511,2024-02-08,PRESENT,2.1,2.1,Class 2
654,UJ2024012,BIO1511,2024-02-15,PRESENT,2.7,2.7,Class 3
655,UJ2024012,BIO1511,2024-02-22,ABSENT,0,2.1,Class 4
656,UJ2024012,BIO1511,2024-02-29,PRESENT,2.2,2.2,Class 5
657,UJ2024012,BIO1511,2024-03-07,PRESENT,2.5,2.5,Class 6
658,UJ2024012,BIO1511,2024-03-14,ABSENT,0,2.1,Class 7
659,UJ2024012,BIO1511,2024-03-21,PRESENT,2.6,2.6,Class 8
660,UJ2024012,BIO1511,2024-03-28,PRESENT,2.6,2.6,Class 9
661,UJ2024012,BIO1511,2024-04-04,PRESENT,2.9,2.9,Class 10
662,UJ2024012,BIO1511,2024-04-11,PRESENT,2.2,2.2,Class 11
663,UJ2024012,BIO1511,2024-04-18,PRESENT,2.1,2.1,Class 12
664,UJ2024012,INF1511,2024-02-01,ABSENT,0,2.7,Class 1
665,UJ2024012,INF1511,2024-02-08,PRESENT,2.7,2.7,Class 2
666,UJ2024012,INF1511,2024-02-15,PRESENT,2.9,2.9,Class 3
667,UJ2024012,INF1511,2024-02-22,LATE,1.8,2.3,Class 4
668,UJ2024012,INF1511,2024-02-29,LATE,1.8,2.3,Class 5
669,UJ2024012,INF1511,2024-03-07,PRESENT,2.9,2.9,Class 6
670,UJ2024012,INF1511,2024-03-14,PRESENT,2.3,2.3,Class 7
671,UJ2024012,INF1511,2024-03-21,PRESENT,2.2,2.2,Class 8
672,UJ2024012,INF1511,2024-03-28,ABSENT,0,2.3,Class 9
673,UJ2024012,INF1511,2024-04-04,PRESENT,2.1,2.1,Class 10
674,UJ2024012,INF1511,2024-04-11,PRESENT,3.0,3.0,Class 11
675,UJ2024012,INF1511,2024-04-18,PRESENT,2.9,2.9,Class 12
676,UJ2024012,INF1511,2024-04-25,PRESENT,2.4,2.4,Class 13
677,UJ2024012,APM2611,2024-02-01,PRESENT,2.2,2.2,Class 1
678,UJ2024012,APM2611,2024-02-08,PRESENT,2.8,2.8,Class 2
679,UJ2024012,APM2611,2024-02-15,PRESENT,3.0,3.0,Class 3
680,UJ2024012,APM2611,2024-02-22,PRESENT,2.8,2.8,Class 4
681,UJ2024012,APM2611,2024-02-29,PRESENT,2.5,2.5,Class 5
682,UJ2024012,APM2611,2024-03-07,PRESENT,2.5,2.5,Class 6
683,UJ2024012,APM2611,2024-03-14,PRESENT,2.8,2.8,Class 7
684,UJ2024012,APM2611,2024-03-21,LATE,1.5,2.6,Class 8
685,UJ2024012,APM2611,2024-03-28,PRESENT,2.3,2.3,Class 9
686,UJ2024012,APM2611,2024-04-04,PRESENT,2.9,2.9,Class 10
687,UJ2024012,SOC1501,2024-02-01,ABSENT,0,2.3,Class 1
688,UJ2024012,SOC1501,2024-02-08,PRESENT,3.0,3.0,Class 2
689,UJ2024012,SOC1501,2024-02-15,PRESENT,2.6,2.6,Class 3
690,UJ2024012,SOC1501,2024-02-22,PRESENT,2.9,2.9,Class 4
691,UJ2024012,SOC1501,2024-02-29,PRESENT,2.9,2.9,Class 5
