enrollment_id,student_id,course_code,enrollment_date,status,attendance_percentage
427,UJ2024070,NUR1511,2024-10-14,COMPLETED,95.01
428,UJ2024071,PHY2611,2024-12-07,ENROLLED,90.37
429,UJ2024071,SOC2601,2024-10-06,ENROLLED,81.48
430,UJ2024071,ART2611,2024-02-25,COMPLETED,87.43
431,UJ2024071,BIO1511,2024-01-07,ENROLLED,93.59
432,UJ2024071,LAW2611,2024-04-17,ENROLLED,90.13
433,UJ2024071,APM1513,2024-12-07,ENROLLED,80.62
434,UJ2024071,ART1511,2024-01-23,COMPLETED,99.27
435,UJ2024071,EKN224,2024-01-22,ENROLLED,90.18
436,UJ2024072,FAC1502,2024-02-07,COMPLETED,71.45
437,UJ2024072,MNB2601,2024-01-24,ENROLLED,68.49
438,UJ2024072,BIO2611,2024-06-22,ENROLLED,81.19
439,UJ2024072,APM1513,2024-02-20,COMPLETED,93.04
440,UJ2024072,PHY2611,2024-06-17,ENROLLED,98.53
441,UJ2024072,NUR1511,2024-10-12,ENROLLED,88.97
442,UJ2024072,ART2611,2024-03-02,ENROLLED,89.71
443,UJ2024072,EKN114,2024-04-22,ENROLLED,80.12
444,UJ2024073,MAT1581,2024-03-19,ENROLLED,98.46
445,UJ2024073,COS2611,2024-07-15,COMPLETED,88.43
446,UJ2024073,NUR1511,2024-12-05,ENROLLED,80.69
447,UJ2024073,ENG1511,2024-09-07,ENROLLED,81.06
448,UJ2024073,SOC2601,2024-07-11,ENROLLED,87.08
449,UJ2024073,COS1511,2024-09-14,ENROLLED,95.45
450,UJ2024073,BIO2611,2024-01-27,ENROLLED,87.11
451,UJ2024073,BIO1511,2024-06-23,ENROLLED,82.21
452,UJ2024074,INF1511,2024-04-28,ENROLLED,83.62
453,UJ2024074,FAC2601,2024-04-27,COMPLETED,97.78
454,UJ2024074,ART1511,2024-09-07,ENROLLED,91.37
455,UJ2024074,EKN114,2024-05-23,ENROLLED,99.41
456,UJ2024074,LAW2611,2024-11-13,ENROLLED,95.0
457,UJ2024074,MAT2681,2024-02-10,COMPLETED,95.44
458,UJ2024074,PLS2601,2024-06-28,ENROLLED,95.76
459,UJ2024074,ENG2611,2024-07-14,ENROLLED,81.85
460,UJ2024075,PHY2611,2024-06-15,ENROLLED,69.0
461,UJ2024075,SOC1501,2024-11-06,COMPLETED,92.31
462,UJ2024075,INF2611,2024-03-10,ENROLLED,90.63
463,UJ2024075,BIO1511,2024-03-20,ENROLLED,86.95
464,UJ2024075,NUR2611,2024-08-27,ENROLLED,82.87
465,UJ2024075,ART1511,2024-06-18,ENROLLED,97.53
466,UJ2024075,LAW1511,2024-01-15,ENROLLED,82.3
467,UJ2024075,EKN114,2024-01-15,ENROLLED,95.01
468,UJ2024076,COS2611,2024-06-17,COMPLETED,95.61
469,UJ2024076,ENG2611,2024-04-01,ENROLLED,96.31
470,UJ2024076,FAC2601,2024-11-12,COMPLETED,86.08
471,UJ2024076,BIO2611,2024-12-02,ENROLLED,92.23
472,UJ2024077,ARC1511,2024-07-09,ENROLLED,84.52
473,UJ2024077,FAC2601,2024-05-06,COMPLETED,59.37
474,UJ2024077,ENG2611,2024-07-06,COMPLETED,93.8
475,UJ2024077,EKN224,2024-12-03,COMPLETED,86.58
476,UJ2024077,APM1513,2024-12-24,ENROLLED,89.59
477,UJ2024078,FAC1502,2024-11-02,ENROLLED,85.38
478,UJ2024078,APM2611,2024-08-14,COMPLETED,87.82
479,UJ2024078,ART2611,2024-11-20,COMPLETED,96.16
480,UJ2024078,NUR1511,2024-12-11,COMPLETED,95.07
481,UJ2024079,PLS1501,2024-12-05,ENROLLED,94.89
482,UJ2024079,BIO2611,2024-09-14,ENROLLED,81.84
483,UJ2024079,NUR2611,2024-04-20,ENROLLED,93.82
484,UJ2024079,ART2611,2024-09-06,ENROLLED,84.59
485,UJ2024079,COS1511,2024-05-19,ENROLLED,86.48
486,UJ2024080,SOC2601,2024-07-04,COMPLETED,86.7
487,UJ2024080,MAT1581,2024-11-16,ENROLLED,82.42
488,UJ2024080,CHE1511,2024-08-10,COMPLETED,50.46
489,UJ2024080,ARC1511,2024-10-09,COMPLETED,93.85
490,UJ2024080,INF1511,2024-08-22,ENROLLED,91.36
491,UJ2024080,BIO1511,2024-01-02,COMPLETED,82.08
492,UJ2024080,INF2611,2024-11-20,COMPLETED,69.88
493,UJ2024080,APM2611,2024-05-02,ENROLLED,91.85
494,UJ2024081,CHE2611,2024-03-06,ENROLLED,92.45
495,UJ2024081,ARC1511,2024-02-13,ENROLLED,91.41
496,UJ2024081,MNB2601,2024-10-28,ENROLLED,85.59
497,UJ2024081,CHE1511,2024-10-17,COMPLETED,89.62
498,UJ2024081,ART2611,2024-02-24,ENROLLED,95.41
499,UJ2024081,BIO2611,2024-07-24,COMPLETED,92.06
500,UJ2024082,APM2611,2024-04-03,ENROLLED,95.24
501,UJ2024082,ARC2611,2024-02-03,COMPLETED,84.12
502,UJ2024082,NUR2611,2024-03-22,ENROLLED,90.73
503,UJ2024082,NUR1511,2024-03-08,ENROLLED,94.29
504,UJ2024082,MNB2601,2024-04-22,ENROLLED,99.26
505,UJ2024082,INF2611,2024-08-10,ENROLLED,90.51
506,UJ2024082,PLS2601,2024-04-25,ENROLLED,87.99
507,UJ2024083,MAT1581,2024-06-08,ENROLLED,85.54
508,UJ2024083,CHE1511,2024-08-02,ENROLLED,89.12
509,UJ2024083,NUR1511,2024-01-24,COMPLETED,63.54
510,UJ2024083,FAC1502,2024-02-03,COMPLETED,86.27
511,UJ2024083,PHY1513,2024-04-18,ENROLLED,93.28
512,UJ2024084,SOC2601,2024-05-26,ENROLLED,70.3
513,UJ2024084,ARC2611,2024-01-28,COMPLETED,99.55
514,UJ2024084,BIO1511,2024-03-09,ENROLLED,86.01
515,UJ2024084,MAT1581,2024-04-21,COMPLETED,96.27
516,UJ2024084,FAC1502,2024-10-19,COMPLETED,97.8
517,UJ2024084,COS1511,2024-01-28,ENROLLED,90.6
518,UJ2024084,ART2611,2024-01-12,ENROLLED,82.96
519,UJ2024085,FAC1502,2024-12-19,COMPLETED,86.75
520,UJ2024085,ENG2611,2024-11-28,ENROLLED,86.1
521,UJ2024085,BIO2611,2024-04-18,COMPLETED,90.55
522,UJ2024085,INF2611,2024-09-24,ENROLLED,82.95
523,UJ2024086,PLS1501,2024-09-08,ENROLLED,89.71
524,UJ2024086,ENG2611,2024-12-11,ENROLLED,84.79
525,UJ2024086,NUR1511,2024-07-12,ENROLLED,71.18
526,UJ2024086,MAT1581,2024-08-26,ENROLLED,90.09
527,UJ2024087,PLS1501,2024-04-15,ENROLLED,86.22
528,UJ2024087,MAT1581,2024-02-16,COMPLETED,95.35
529,UJ2024087,NUR1511,2024-12-11,COMPLETED,92.44
530,UJ2024087,PHY1513,2024-07-05,ENROLLED,87.26
531,UJ2024087,CHE2611,2024-01-06,ENROLLED,86.81
532,UJ2024087,MAT2681,2024-03-16,ENROLLED,90.8
533,UJ2024088,EKN114,2024-08-11,ENROLLED,69.83
534,UJ2024088,INF2611,2024-03-07,ENROLLED,88.45
535,UJ2024088,MAT2681,2024-05-16,ENROLLED,95.92
536,UJ2024088,COS1511,2024-11-18,ENROLLED,99.75
537,UJ2024088,EKN224,2024-09-02,ENROLLED,82.31
538,UJ2024088,BIO2611,2024-07-01,ENROLLED,72.48
539,UJ2024088,CHE2611,2024-05-20,COMPLETED,82.89
540,UJ2024088,MNB2601,2024-06-19,ENROLLED,92.13
541,UJ2024089,MNB2601,2024-07-21,ENROLLED,88.97
542,UJ2024089,PHY1513,2024-07-23,COMPLETED,91.38
543,UJ2024089,FAC1502,2024-06-18,ENROLLED,83.22
544,UJ2024089,CHE1511,2024-09-06,COMPLETED,90.45
545,UJ2024090,ENG2611,2024-08-28,ENROLLED,93.7
546,UJ2024090,COS1511,2024-04-26,ENROLLED,86.24
547,UJ2024090,LAW1511,2024-06-27,COMPLETED,91.76
548,UJ2024090,INF2611,2024-08-25,ENROLLED,94.23
549,UJ2024090,APM2611,2024-06-16,COMPLETED,84.21
550,UJ2024090,APM1513,2024-12-04,COMPLETED,91.69
551,UJ2024090,PLS2601,2024-05-12,ENROLLED,95.35
552,UJ2024090,MNB2601,2024-09-03,COMPLETED,87.95
553,UJ2024091,FAC1502,2024-10-10,ENROLLED,80.19
554,UJ2024091,APM1513,2024-10-15,ENROLLED,99.81
555,UJ2024091,PHY1513,2024-02-09,ENROLLED,53.16
556,UJ2024091,MAT2681,2024-07-08,ENROLLED,93.18
557,UJ2024092,BIO1511,2024-07-20,COMPLETED,81.47
558,UJ2024092,ARC1511,2024-03-10,ENROLLED,84.91
559,UJ2024092,CHE2611,2024-11-03,COMPLETED,90.29
560,UJ2024092,EKN114,2024-03-06,ENROLLED,70.95
561,UJ2024093,COS2611,2024-06-23,ENROLLED,88.73
562,UJ2024093,ARC1511,2024-11-15,COMPLETED,85.45
563,UJ2024093,LAW2611,2024-11-14,ENROLLED,58.94
564,UJ2024093,ART2611,2024-01-02,ENROLLED,90.38
565,UJ2024093,SOC1501,2024-04-19,ENROLLED,87.41
566,UJ2024093,PHY2611,2024-10-17,ENROLLED,85.04
567,UJ2024093,PLS2601,2024-01-08,ENROLLED,80.96
568,UJ2024094,ENG2611,2024-02-04,COMPLETED,82.09
569,UJ2024094,NUR1511,2024-01-07,ENROLLED,81.78
570,UJ2024094,COS2611,2024-09-06,COMPLETED,99.91
571,UJ2024094,PHY2611,2024-12-24,ENROLLED,84.15
572,UJ2024094,SOC2601,2024-03-25,COMPLETED,83.88
573,UJ2024094,CHE1511,2024-12-06,COMPLETED,89.95
574,UJ2024094,BIO2611,2024-11-15,COMPLETED,94.69
575,UJ2024095,SOC1501,2024-07-18,ENROLLED,80.88
576,UJ2024095,BIO2611,2024-06-20,ENROLLED,94.43
577,UJ2024095,COS2611,2024-03-19,ENROLLED,54.5
578,UJ2024095,INF1511,2024-08-21,ENROLLED,91.12
579,UJ2024095,FAC1502,2024-12-19,ENROLLED,98.97
580,UJ2024095,ART2611,2024-11-21,ENROLLED,86.17
581,UJ2024095,INF2611,2024-05-06,ENROLLED,68.43
582,UJ2024095,ART1511,2024-11-21,ENROLLED,80.37
583,UJ2024096,LAW2611,2024-06-22,ENROLLED,62.97
584,UJ2024096,PHY2611,2024-03-06,ENROLLED,72.4
585,UJ2024096,MAT2681,2024-10-21,ENROLLED,93.42
586,UJ2024096,ART2611,2024-06-19,COMPLETED,97.44
587,UJ2024097,PLS2601,2024-02-05,COMPLETED,99.55
588,UJ2024097,NUR1511,2024-03-20,COMPLETED,62.05
589,UJ2024097,MNB2601,2024-09-02,ENROLLED,85.84
590,UJ2024097,APM2611,2024-09-10,COMPLETED,86.85
591,UJ2024097,CHE1511,2024-09-27,ENROLLED,98.22
592,UJ2024097,APM1513,2024-09-12,ENROLLED,92.61
593,UJ2024098,CHE1511,2024-04-23,ENROLLED,95.92
594,UJ2024098,ARC1511,2024-10-02,COMPLETED,86.45
595,UJ2024098,APM1513,2024-12-12,ENROLLED,53.54
596,UJ2024098,FAC2601,2024-11-18,ENROLLED,81.44
597,UJ2024098,ENG1511,2024-02-05,ENROLLED,92.48
598,UJ2024098,SOC2601,2024-03-25,COMPLETED,90.06
599,UJ2024098,APM2611,2024-07-08,ENROLLED,88.2
600,UJ2024099,INF2611,2024-04-20,ENROLLED,53.97
601,UJ2024099,BIO1511,2024-08-23,ENROLLED,94.56
602,UJ2024099,COS2611,2024-07-28,COMPLETED,85.01
603,UJ2024099,ART1511,2024-02-06,COMPLETED,89.79
604,UJ2024099,MAT2681,2024-12-06,ENROLLED,84.62
605,UJ2024099,MNB1501,2024-06-07,ENROLLED,86.93
606,UJ2024099,COS1511,2024-02-05,ENROLLED,86.17
607,UJ2024099,SOC1501,2024-08-11,ENROLLED,91.01
608,UJ2024100,NUR2611,2024-05-21,COMPLETED,85.02
609,UJ2024100,ART1511,2024-01-15,ENROLLED,84.56
610,UJ2024100,COS1511,2024-02-26,ENROLLED,99.55
611,UJ2024100,PLS2601,2024-07-22,ENROLLED,93.9
612,UJ2024100,CHE1511,2024-10-07,ENROLLED,96.94
613,UJ2024100,ENG1511,2024-01-02,ENROLLED,85.99
614,UJ2024100,APM1513,2024-05-28,ENROLLED,93.54
615,UJ2024100,ARC2611,2024-02-24,ENROLLED,90.18
616,UJ2024101,ART2611,2024-01-18,COMPLETED,80.37
617,UJ2024101,ART1511,2024-01-08,ENROLLED,86.02
618,UJ2024101,ENG2611,2024-11-25,ENROLLED,68.15
619,UJ2024101,BIO2611,2024-06-17,ENROLLED,87.45
620,UJ2024101,ARC1511,2024-03-18,ENROLLED,87.53
621,UJ2024101,PLS2601,2024-03-05,ENROLLED,93.73
622,UJ2024101,INF1511,2024-01-03,ENROLLED,84.92
623,UJ2024101,CHE1511,2024-08-26,ENROLLED,92.5
624,UJ2024102,INF2611,2024-11-27,ENROLLED,80.29
625,UJ2024102,INF1511,2024-05-12,ENROLLED,96.21
626,UJ2024102,COS1511,2024-12-12,COMPLETED,89.49
627,UJ2024102,ART1511,2024-10-15,COMPLETED,81.81
628,UJ2024102,PLS2601,2024-01-06,COMPLETED,97.98
629,UJ2024102,ENG2611,2024-02-10,ENROLLED,54.48
630,UJ2024102,APM2611,2024-06-19,ENROLLED,93.69
631,UJ2024102,PHY2611,2024-09-11,ENROLLED,61.22
632,UJ2024103,ENG2611,2024-04-04,COMPLETED,97.45
633,UJ2024103,COS1511,2024-03-07,ENROLLED,93.61
634,UJ2024103,BIO1511,2024-09-12,ENROLLED,87.0
635,UJ2024103,APM1513,2024-03-28,COMPLETED,82.86
636,UJ2024103,PLS1501,2024-07-11,ENROLLED,77.31
637,UJ2024103,NUR1511,2024-04-07,ENROLLED,99.5
638,UJ2024103,ENG1511,2024-03-21,ENROLLED,92.47
639,UJ2024103,SOC2601,2024-09-26,ENROLLED,92.12
640,UJ2024104,BIO1511,2024-06-14,ENROLLED,85.81
641,UJ2024104,BIO2611,2024-02-26,ENROLLED,84.29
642,UJ2024104,INF2611,2024-11-27,ENROLLED,88.28
643,UJ2024104,ENG2611,2024-11-28,ENROLLED,87.23
644,UJ2024104,FAC2601,2024-06-08,COMPLETED,92.92
645,UJ2024104,CHE2611,2024-02-17,ENROLLED,83.95
646,UJ2024104,ART2611,2024-12-23,ENROLLED,81.0
647,UJ2024105,ENG2611,2024-05-18,ENROLLED,82.16
648,UJ2024105,CHE1511,2024-12-24,ENROLLED,97.33
649,UJ2024105,APM1513,2024-01-18,ENROLLED,81.55
650,UJ2024105,ART1511,2024-01-19,ENROLLED,85.32
651,UJ2024105,BIO1511,2024-03-07,ENROLLED,82.48
652,UJ2024106,ART2611,2024-01-22,ENROLLED,90.44
653,UJ2024106,BIO1511,2024-05-12,ENROLLED,84.01
654,UJ2024106,EKN224,2024-12-16,ENROLLED,95.21
655,UJ2024106,MAT1581,2024-02-10,ENROLLED,95.2
656,UJ2024106,PLS1501,2024-08-07,ENROLLED,97.9
657,UJ2024106,CHE1511,2024-04-25,ENROLLED,92.64
658,UJ2024107,LAW2611,2024-10-25,ENROLLED,92.43
659,UJ2024107,ENG1511,2024-03-28,ENROLLED,82.63
660,UJ2024107,COS2611,2024-10-02,ENROLLED,96.87
661,UJ2024107,ARC1511,2024-08-20,ENROLLED,81.55
662,UJ2024107,ART2611,2024-06-05,ENROLLED,84.8
663,UJ2024107,EKN224,2024-11-19,ENROLLED,86.57
664,UJ2024108,EKN224,2024-09-12,ENROLLED,99.02
665,UJ2024108,SOC1501,2024-10-24,ENROLLED,83.55
666,UJ2024108,FAC1502,2024-08-05,ENROLLED,99.65
667,UJ2024108,FAC2601,2024-05-14,COMPLETED,89.13
668,UJ2024108,ART1511,2024-05-20,COMPLETED,89.25
669,UJ2024108,PLS1501,2024-03-03,COMPLETED,99.54
670,UJ2024108,MNB1501,2024-07-07,ENROLLED,99.67
671,UJ2024109,BIO2611,2024-08-20,ENROLLED,94.49
672,UJ2024109,EKN224,2024-03-22,COMPLETED,87.64
673,UJ2024109,FAC1502,2024-03-20,ENROLLED,80.33
674,UJ2024109,LAW1511,2024-08-08,ENROLLED,77.35
675,UJ2024109,ENG2611,2024-10-21,COMPLETED,89.12
676,UJ2024109,COS2611,2024-03-28,ENROLLED,94.57
677,UJ2024109,SOC2601,2024-02-10,ENROLLED,95.34
678,UJ2024109,COS1511,2024-06-24,ENROLLED,56.54
679,UJ2024110,ART1511,2024-06-16,ENROLLED,97.62
680,UJ2024110,ENG2611,2024-07-09,ENROLLED,65.74
681,UJ2024110,PHY1513,2024-07-23,COMPLETED,89.75
682,UJ2024110,LAW2611,2024-07-06,COMPLETED,93.7
683,UJ2024110,ENG1511,2024-12-03,ENROLLED,91.77
684,UJ2024110,INF1511,2024-03-07,COMPLETED,91.19
685,UJ2024110,BIO1511,2024-09-06,ENROLLED,88.3
686,UJ2024111,ART2611,2024-03-19,COMPLETED,96.46
687,UJ2024111,MAT2681,2024-09-09,ENROLLED,96.87
688,UJ2024111,MNB1501,2024-05-25,ENROLLED,86.09
689,UJ2024111,ART1511,2024-01-07,COMPLETED,91.89
690,UJ2024111,FAC1502,2024-10-24,COMPLETED,91.33
691,UJ2024111,MNB2601,2024-01-19,ENROLLED,95.0
692,UJ2024111,MAT1581,2024-08-01,ENROLLED,83.34
693,UJ2024112,APM1513,2024-08-26,ENROLLED,83.31
694,UJ2024112,SOC1501,2024-12-19,ENROLLED,98.79
695,UJ2024112,ART2611,2024-04-05,ENROLLED,56.97
696,UJ2024112,NUR1511,2024-06-23,ENROLLED,92.81
697,UJ2024112,FAC2601,2024-04-12,ENROLLED,93.46
698,UJ2024113,CHE2611,2024-01-09,COMPLETED,98.56
699,UJ2024113,MNB1501,2024-04-28,COMPLETED,82.81
700,UJ2024113,NUR1511,2024-01-28,ENROLLED,91.67
701,UJ2024113,NUR2611,2024-01-21,ENROLLED,88.36
702,UJ2024114,ENG2611,2024-08-04,ENROLLED,83.66
703,UJ2024114,PLS2601,2024-11-18,COMPLETED,82.62
704,UJ2024114,FAC1502,2024-05-19,ENROLLED,89.06
705,UJ2024114,MAT1581,2024-04-07,ENROLLED,88.97
706,UJ2024114,APM1513,2024-06-14,ENROLLED,91.57
707,UJ2024114,BIO1511,2024-12-08,ENROLLED,90.86
708,UJ2024114,LAW2611,2024-06-23,COMPLETED,82.66
709,UJ2024114,INF2611,2024-08-03,COMPLETED,89.01
710,UJ2024115,EKN114,2024-04-28,ENROLLED,88.27
711,UJ2024115,APM1513,2024-02-12,COMPLETED,84.21
712,UJ2024115,PHY2611,2024-11-16,ENROLLED,80.64
713,UJ2024115,EKN224,2024-05-11,ENROLLED,91.8
714,UJ2024115,LAW2611,2024-06-20,COMPLETED,80.7
715,UJ2024115,ENG1511,2024-02-22,COMPLETED,58.03
716,UJ2024115,FAC2601,2024-07-16,ENROLLED,85.14
717,UJ2024115,PHY1513,2024-06-26,ENROLLED,86.25
718,UJ2024116,SOC1501,2024-11-06,ENROLLED,96.3
719,UJ2024116,APM2611,2024-02-01,COMPLETED,97.96
720,UJ2024116,NUR2611,2024-01-16,ENROLLED,99.52
721,UJ2024116,MNB1501,2024-11-10,COMPLETED,93.7
722,UJ2024116,SOC2601,2024-03-25,ENROLLED,88.22
723,UJ2024116,ARC2611,2024-04-02,ENROLLED,91.58
724,UJ2024116,EKN224,2024-08-22,COMPLETED,81.96
725,UJ2024116,INF1511,2024-11-28,COMPLETED,81.02
726,UJ2024117,MAT1581,2024-06-24,COMPLETED,95.92
727,UJ2024117,ENG1511,2024-04-02,ENROLLED,89.42
728,UJ2024117,ART1511,2024-08-25,ENROLLED,97.92
729,UJ2024117,INF1511,2024-01-18,ENROLLED,97.23
730,UJ2024117,ART2611,2024-01-15,ENROLLED,99.99
731,UJ2024117,MNB2601,2024-05-10,COMPLETED,97.77
732,UJ2024117,LAW2611,2024-11-28,ENROLLED,93.28
733,UJ2024117,COS1511,2024-05-03,ENROLLED,99.51
734,UJ2024118,ARC1511,2024-08-09,COMPLETED,61.6
735,UJ2024118,ENG2611,2024-01-09,ENROLLED,84.6
736,UJ2024118,FAC1502,2024-10-04,ENROLLED,80.5
737,UJ2024118,EKN114,2024-06-11,ENROLLED,96.15
738,UJ2024119,APM2611,2024-04-11,ENROLLED,85.33
739,UJ2024119,CHE1511,2024-01-09,ENROLLED,74.99
740,UJ2024119,FAC2601,2024-05-23,COMPLETED,82.97
741,UJ2024119,ART1511,2024-12-06,COMPLETED,90.34
742,UJ2024120,COS1511,2024-02-11,ENROLLED,88.5
743,UJ2024120,PHY2611,2024-06-10,ENROLLED,81.91
744,UJ2024120,PLS2601,2024-02-02,ENROLLED,98.66
745,UJ2024120,FAC2601,2024-09-23,ENROLLED,82.68
746,UJ2024120,MAT2681,2024-07-19,ENROLLED,85.64
747,UJ2024120,LAW1511,2024-05-22,ENROLLED,84.72
748,UJ2024120,APM1513,2024-07-01,ENROLLED,51.26
749,UJ2024120,ART1511,2024-05-07,ENROLLED,88.96
750,UJ2024121,CHE1511,2024-11-25,COMPLETED,92.29
751,UJ2024121,ENG2611,2024-06-28,ENROLLED,87.93
752,UJ2024121,ART2611,2024-07-25,COMPLETED,95.01
753,UJ2024121,FAC2601,2024-10-23,COMPLETED,89.34
754,UJ2024121,NUR2611,2024-04-19,ENROLLED,97.71
755,UJ2024121,PHY2611,2024-04-23,ENROLLED,98.39
756,UJ2024121,MNB1501,2024-02-01,ENROLLED,77.29
757,UJ2024121,INF1511,2024-02-24,ENROLLED,83.35
758,UJ2024122,APM2611,2024-01-14,ENROLLED,81.22
759,UJ2024122,MNB2601,2024-11-23,COMPLETED,96.39
760,UJ2024122,CHE1511,2024-08-11,ENROLLED,90.67
761,UJ2024122,FAC2601,2024-09-26,ENROLLED,89.56
762,UJ2024122,ENG1511,2024-06-06,ENROLLED,53.28
763,UJ2024122,CHE2611,2024-05-05,ENROLLED,92.69
764,UJ2024123,ENG2611,2024-07-09,COMPLETED,90.89
765,UJ2024123,BIO1511,2024-08-10,ENROLLED,81.32
766,UJ2024123,LAW1511,2024-02-05,COMPLETED,99.35
767,UJ2024123,PHY2611,2024-04-25,ENROLLED,95.32
768,UJ2024123,NUR2611,2024-03-07,COMPLETED,76.82
769,UJ2024123,ART2611,2024-10-11,COMPLETED,90.51
770,UJ2024123,APM1513,2024-06-01,ENROLLED,92.59
771,UJ2024123,PLS2601,2024-09-28,ENROLLED,82.75
772,UJ2024124,SOC1501,2024-05-17,ENROLLED,93.58
773,UJ2024124,COS2611,2024-04-08,ENROLLED,84.49
774,UJ2024124,BIO2611,2024-07-23,ENROLLED,98.38
775,UJ2024124,LAW1511,2024-02-03,ENROLLED,87.58
776,UJ2024124,MAT1581,2024-02-27,COMPLETED,80.5
777,UJ2024124,PHY1513,2024-02-09,ENROLLED,90.36
778,UJ2024125,EKN224,2024-01-27,COMPLETED,81.08
779,UJ2024125,BIO2611,2024-11-01,COMPLETED,95.21
780,UJ2024125,NUR1511,2024-09-10,ENROLLED,98.31
781,UJ2024125,MNB2601,2024-10-06,ENROLLED,82.34
782,UJ2024125,ENG2611,2024-10-13,COMPLETED,89.89
783,UJ2024126,PHY2611,2024-10-19,ENROLLED,95.64
784,UJ2024126,LAW1511,2024-12-10,ENROLLED,93.57
785,UJ2024126,EKN224,2024-04-19,ENROLLED,67.26
786,UJ2024126,MNB1501,2024-12-25,ENROLLED,80.31
787,UJ2024126,PLS1501,2024-03-26,ENROLLED,86.48
788,UJ2024126,SOC2601,2024-02-22,ENROLLED,90.11
789,UJ2024126,ENG1511,2024-11-28,COMPLETED,93.1
790,UJ2024127,COS1511,2024-07-25,ENROLLED,85.61
791,UJ2024127,ENG1511,2024-10-12,ENROLLED,81.41
792,UJ2024127,PLS1501,2024-08-16,COMPLETED,55.89
793,UJ2024127,ART2611,2024-01-20,ENROLLED,91.68
794,UJ2024127,LAW2611,2024-06-22,COMPLETED,96.56
795,UJ2024127,NUR2611,2024-02-02,COMPLETED,95.49
796,UJ2024127,MNB1501,2024-01-13,ENROLLED,80.15
797,UJ2024128,LAW1511,2024-03-14,ENROLLED,61.32
798,UJ2024128,APM2611,2024-07-22,ENROLLED,94.48
799,UJ2024128,PHY2611,2024-03-14,ENROLLED,60.03
800,UJ2024128,PLS1501,2024-04-24,ENROLLED,90.13
801,UJ2024129,LAW1511,2024-10-27,ENROLLED,84.24
802,UJ2024129,ENG1511,2024-01-15,ENROLLED,89.25
803,UJ2024129,LAW2611,2024-06-13,COMPLETED,62.15
804,UJ2024129,PHY2611,2024-01-06,COMPLETED,90.3
805,UJ2024130,ART1511,2024-09-01,COMPLETED,89.49
806,UJ2024130,PLS2601,2024-11-06,ENROLLED,84.55
807,UJ2024130,ART2611,2024-06-13,ENROLLED,87.79
808,UJ2024130,ENG1511,2024-05-13,ENROLLED,92.23
809,UJ2024131,CHE2611,2024-07-01,COMPLETED,81.9
810,UJ2024131,ART1511,2024-10-16,ENROLLED,86.17
811,UJ2024131,SOC2601,2024-12-14,ENROLLED,78.33
812,UJ2024131,APM2611,2024-06-03,ENROLLED,83.83
813,UJ2024131,INF2611,2024-04-24,ENROLLED,74.39
814,UJ2024132,MNB1501,2024-11-23,ENROLLED,84.54
815,UJ2024132,ARC2611,2024-01-02,ENROLLED,73.79
816,UJ2024132,NUR1511,2024-01-11,ENROLLED,82.47
817,UJ2024132,APM2611,2024-04-06,COMPLETED,88.07
818,UJ2024132,LAW2611,2024-05-14,ENROLLED,95.62
819,UJ2024132,ART1511,2024-12-08,COMPLETED,94.06
820,UJ2024133,SOC1501,2024-01-01,ENROLLED,82.88
821,UJ2024133,SOC2601,2024-10-05,ENROLLED,80.23
822,UJ2024133,ENG1511,2024-09-19,ENROLLED,97.79
823,UJ2024133,ART1511,2024-11-01,ENROLLED,94.9
824,UJ2024133,ARC1511,2024-10-11,COMPLETED,88.14
825,UJ2024133,MAT2681,2024-01-17,ENROLLED,83.46
826,UJ2024134,LAW1511,2024-10-19,ENROLLED,57.93
827,UJ2024134,MNB2601,2024-05-13,ENROLLED,59.96
828,UJ2024134,LAW2611,2024-09-13,ENROLLED,88.22
829,UJ2024134,PLS2601,2024-10-12,ENROLLED,84.02
830,UJ2024135,MNB1501,2024-10-01,ENROLLED,88.0
831,UJ2024135,INF1511,2024-12-01,ENROLLED,92.04
832,UJ2024135,LAW1511,2024-11-19,ENROLLED,91.15
833,UJ2024135,ENG1511,2024-04-20,ENROLLED,80.71
834,UJ2024135,APM2611,2024-01-01,COMPLETED,80.78
835,UJ2024135,APM1513,2024-11-05,ENROLLED,93.64
836,UJ2024136,MNB1501,2024-05-17,COMPLETED,83.74
837,UJ2024136,APM1513,2024-03-11,ENROLLED,90.06
838,UJ2024136,ARC1511,2024-12-16,ENROLLED,81.67
839,UJ2024136,FAC2601,2024-03-02,ENROLLED,93.37
840,UJ2024136,LAW1511,2024-12-08,ENROLLED,99.2
841,UJ2024136,SOC1501,2024-09-20,ENROLLED,52.17
842,UJ2024137,PLS1501,2024-04-28,ENROLLED,92.15
843,UJ2024137,EKN114,2024-01-27,ENROLLED,91.27
844,UJ2024137,ART2611,2024-02-17,ENROLLED,86.59
845,UJ2024137,CHE1511,2024-07-11,COMPLETED,87.88
846,UJ2024137,INF2611,2024-04-27,ENROLLED,87.63
847,UJ2024137,MAT2681,2024-02-18,COMPLETED,91.55
848,UJ2024137,COS1511,2024-12-06,ENROLLED,94.69
849,UJ2024138,INF1511,2024-09-09,ENROLLED,84.47
850,UJ2024138,APM2611,2024-07-26,COMPLETED,92.04
851,UJ2024138,EKN224,2024-01-01,ENROLLED,85.44
852,UJ2024138,LAW2611,2024-09-27,COMPLETED,83.01
853,UJ2024138,COS2611,2024-08-26,COMPLETED,81.78
